	Kingdom	Phylum	Class	Order	Family	Genus
sq1861	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospiraceae_uc
sq1862	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc
sq1863	Bacteria	Planctomycetota	Pla3_lineage	Pla3_lineage_uc	Pla3_lineage_uc	Pla3_lineage_uc
sq1864	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169	AEGEAN-169_uc
sq1865	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_II	SAR11_Clade_II_uc
sq1866	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	MB11C04_marine_group
sq1867	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group
sq1868	Bacteria	Gemmatimonadota	BD2-11	BD2-11_uc	BD2-11_uc	BD2-11_uc
sq1869	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_I	SAR11_Clade_Ib
sq1870	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospira
sq1871	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_I	SAR11_Clade_Ib
sq1872	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
sq1873	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter_clade_NAC11-7_lineage
sq1874	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NS9_marine_group_uc
sq1875	Bacteria	Planctomycetota	OM190	OM190_uc	OM190_uc	OM190_uc
sq1876	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter
sq1877	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc
sq1878	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospiraceae_uc
sq1879	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopumilus
sq1880	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS7_marine_group	NS7_marine_group_uc
sq1881	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92_clade
sq1882	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae	Gimesiaceae_uc
sq1883	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Cocleimonas
sq1884	Bacteria	Planctomycetota	OM190	OM190_uc	OM190_uc	OM190_uc
sq1885	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccales_uc	Defluviicoccales_uc
sq1886	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
sq1887	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Arctic97B-4	Arctic97B-4_uc	Arctic97B-4_uc
sq1888	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccales_uc	Defluviicoccales_uc
sq1889	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Rubritalea
sq1890	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Albimonas
sq1891	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_IV	SAR11_Clade_IV_uc
sq1892	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	SCGC_AAA164-E04
sq1893	Bacteria	Verrucomicrobiota	Lentisphaeria	P.palmC41	P.palmC41_uc	P.palmC41_uc
sq1894	Bacteria	Proteobacteria	Gammaproteobacteria	JTB23	JTB23_uc	JTB23_uc
sq1895	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagales_uc	Chitinophagales_uc
sq1896	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ascidiaceihabitans
sq1897	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS7_marine_group	NS7_marine_group_uc
sq1898	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	Methylophagaceae_uc
sq1899	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc
sq1900	Bacteria	Gemmatimonadota	BD2-11	BD2-11_uc	BD2-11_uc	BD2-11_uc
sq1901	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	BIrii41_uc
sq1902	Bacteria	Margulisbacteria	Margulisbacteria_uc	Margulisbacteria_uc	Margulisbacteria_uc	Margulisbacteria_uc
sq1903	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_II	SAR11_Clade_II_uc
sq1904	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Paucibacter
sq1905	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oleiphilaceae	Oleiphilus
sq1906	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_II	SAR11_Clade_II_uc
sq1907	Bacteria	Planctomycetota	028H05-P-BN-P5	028H05-P-BN-P5_uc	028H05-P-BN-P5_uc	028H05-P-BN-P5_uc
sq1908	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccales_uc	Defluviicoccales_uc
sq1909	Bacteria	Bacteroidota	Bacteroidia	Bacteroidia_uc	Bacteroidia_uc	Bacteroidia_uc
sq1910	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccales_uc	Defluviicoccales_uc
sq1911	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	NS10_marine_group
sq1912	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	SAR202_clade_uc	SAR202_clade_uc
sq1913	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium
sq1914	Bacteria	Proteobacteria	Alphaproteobacteria	AT-s3-44	AT-s3-44_uc	AT-s3-44_uc
sq1915	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_I	SAR11_Clade_Ib
sq1916	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	FS140-16B-02_marine_group
sq1917	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_II	SAR11_Clade_II_uc
sq1918	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_I	SAR11_Clade_Ib
sq1919	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_II	SAR11_Clade_II_uc
sq1920	Bacteria	Gemmatimonadota	BD2-11	BD2-11_uc	BD2-11_uc	BD2-11_uc
sq1921	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	MWH-UniP1_aquatic_group	MWH-UniP1_aquatic_group_uc
sq1922	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_II	SAR11_Clade_II_uc
sq1923	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_I	SAR11_Clade_Ia
sq1924	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
sq1925	Bacteria	Proteobacteria	Gammaproteobacteria	EPR3968-O8a-Bc78	EPR3968-O8a-Bc78_uc	EPR3968-O8a-Bc78_uc
sq1926	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagales_uc	Chitinophagales_uc
sq1927	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus_Actinomarina
sq1928	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc
sq1929	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_II	SAR11_Clade_II_uc
sq1930	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	AB1_uc
sq1931	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola
sq1932	Bacteria	Proteobacteria	Alphaproteobacteria	Thalassobaculales	Nisaeaceae	OM75_clade
sq1933	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospiraceae_uc
sq1934	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospiraceae_uc
sq1935	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Nitrincolaceae_uc
sq1936	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NS9_marine_group_uc
sq1937	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halioglobus
sq1938	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacteraceae_uc
sq1939	Bacteria	Planctomycetota	Planctomycetes	Planctomycetes_uc	Planctomycetes_uc	Planctomycetes_uc
sq1940	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	KI89A_clade_uc	KI89A_clade_uc
sq1941	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group
sq1942	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionales_uc	Micavibrionales_uc
sq1943	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella
sq1944	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	Lentimicrobiaceae_uc
sq1945	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169	AEGEAN-169_uc
sq1946	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_II	SAR11_Clade_II_uc
sq1947	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula
sq1948	Bacteria	Proteobacteria	Gammaproteobacteria	HgCo23	HgCo23_uc	HgCo23_uc
sq1949	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Vicingus
sq1950	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq1951	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospiraceae_uc
sq1952	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Aureispira
sq1953	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_I	SAR11_Clade_I_uc
sq1954	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
sq1955	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc
sq1956	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc
sq1957	Archaea	Thermoplasmatota	Thermoplasmata	Marine_Group_II	Marine_Group_II_uc	Marine_Group_II_uc
sq1958	Bacteria	Proteobacteria	Proteobacteria_uc	Proteobacteria_uc	Proteobacteria_uc	Proteobacteria_uc
sq1959	Bacteria	PAUC34f	PAUC34f_uc	PAUC34f_uc	PAUC34f_uc	PAUC34f_uc
sq1960	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_II	SAR11_Clade_II_uc
sq1961	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae	Gimesiaceae_uc
sq1962	Bacteria	Chloroflexi	TK17	TK17_uc	TK17_uc	TK17_uc
sq1963	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	OM43_clade
sq1964	Bacteria	Proteobacteria	Alphaproteobacteria	AT-s3-44	AT-s3-44_uc	AT-s3-44_uc
sq1965	Bacteria	Gemmatimonadota	BD2-11	BD2-11_uc	BD2-11_uc	BD2-11_uc
sq1966	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_II	SAR11_Clade_II_uc
sq1967	Bacteria	PAUC34f	PAUC34f_uc	PAUC34f_uc	PAUC34f_uc	PAUC34f_uc
sq1968	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	Hydrogenedensaceae_uc
sq1969	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_I	SAR11_Clade_Ia
sq1970	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Formosa
sq1971	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Vicingus
sq1972	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uc	SAR86_clade_uc
sq1973	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group
sq1974	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccales_uc	Defluviicoccales_uc
sq1975	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc
sq1976	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	SAR202_clade_uc	SAR202_clade_uc
sq1977	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc
sq1978	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Vicingus
sq1979	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	SAR116_clade_uc
sq1980	Bacteria	NB1-j	NB1-j_uc	NB1-j_uc	NB1-j_uc	NB1-j_uc
sq1981	Archaea	Thermoplasmatota	Thermoplasmata	Marine_Group_II	Marine_Group_II_uc	Marine_Group_II_uc
sq1982	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera
sq1983	Bacteria	Proteobacteria	Gammaproteobacteria	EPR3968-O8a-Bc78	EPR3968-O8a-Bc78_uc	EPR3968-O8a-Bc78_uc
sq1984	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	SAR116_clade_uc
sq1985	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	SAR202_clade_uc	SAR202_clade_uc
sq1986	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc
sq1987	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Candidatus_Nitrosopelagicus
sq1988	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_clade_uc	SAR11_clade_uc
sq1989	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Paraglaciecola
sq1990	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Sediminicola
sq1991	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter
sq1992	Bacteria	Proteobacteria	Gammaproteobacteria	Ga0077536	Ga0077536_uc	Ga0077536_uc
sq1993	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter
sq1994	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellales_uc	Gaiellales_uc
sq1995	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NS9_marine_group_uc
sq1996	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_II	SAR11_Clade_II_uc
sq1997	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_clade_uc	SAR11_clade_uc
sq1998	Bacteria	Proteobacteria	Proteobacteria_uc	Proteobacteria_uc	Proteobacteria_uc	Proteobacteria_uc
sq1999	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccales_uc	Defluviicoccales_uc
sq2000	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	SAR116_clade_uc
sq2001	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uc	SAR86_clade_uc
sq2002	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc
sq2003	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_uc	SAR86_clade_uc
sq2004	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_II	SAR11_Clade_II_uc
sq2005	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	FS140-16B-02_marine_group
sq2006	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolineaceae_uc
sq2007	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_I	SAR11_Clade_Ib
sq2008	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacterales_uc	Vicinamibacterales_uc
sq2009	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_II	SAR11_Clade_II_uc
sq2010	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Dokdonia
sq2011	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
sq2012	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc
sq2013	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina
sq2014	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Hoeflea
sq2015	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter
sq2016	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_IV	SAR11_Clade_IV_uc
sq2017	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Vicinamibacteraceae_uc
sq2018	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_II	SAR11_Clade_II_uc
sq2019	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_clade_uc	SAR11_clade_uc
sq2020	Bacteria	Verrucomicrobiota	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	Lentisphaera
sq2021	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_I	SAR11_Clade_Ib
sq2022	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospiraceae_uc
sq2023	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Cyclobacteriaceae_uc
sq2024	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiales_uc	Rickettsiales_uc
sq2025	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halioglobus
sq2026	Bacteria	Firmicutes	Bacilli	Entomoplasmatales	Entomoplasmatales_Incertae_Sedis	Candidatus_Hepatoplasma
sq2027	Bacteria	Gemmatimonadota	BD2-11	BD2-11_uc	BD2-11_uc	BD2-11_uc
sq2028	Bacteria	Gemmatimonadota	BD2-11	BD2-11_uc	BD2-11_uc	BD2-11_uc
sq2029	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Paraglaciecola
sq2030	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	NS10_marine_group
sq2031	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Verruc-01
sq2032	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NS9_marine_group_uc
sq2033	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NS9_marine_group_uc
sq2034	Bacteria	NB1-j	NB1-j_uc	NB1-j_uc	NB1-j_uc	NB1-j_uc
sq2035	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_uc	Gammaproteobacteria_uc	Gammaproteobacteria_uc
sq2036	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospiraceae_uc
sq2037	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
sq2038	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169	AEGEAN-169_uc
sq2039	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellulaceae_uc
sq2040	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_IV	SAR11_Clade_IV_uc
sq2041	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospiraceae_uc
sq2042	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospiraceae_uc
sq2043	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Marinicella
sq2044	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	Candidatus_Puniceispirillum
sq2045	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A_clade	KI89A_clade_uc	KI89A_clade_uc
sq2046	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sedimentitalea
sq2047	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_I	SAR11_Clade_Ib
sq2048	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospiraceae_uc
sq2049	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3
sq2050	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospiraceae_uc
sq2051	Archaea	Thermoplasmatota	Thermoplasmata	Marine_Group_II	Marine_Group_II_uc	Marine_Group_II_uc
sq2052	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Candidatus_Megaira
sq2053	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_clade_uc	SAR11_clade_uc
sq2054	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_II	SAR11_Clade_II_uc
sq2055	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq2056	Bacteria	Proteobacteria	Alphaproteobacteria	Thalassobaculales	Nisaeaceae	OM75_clade
sq2057	Bacteria	Gemmatimonadota	BD2-11	BD2-11_uc	BD2-11_uc	BD2-11_uc
sq2058	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc
sq2059	Bacteria	Proteobacteria	Gammaproteobacteria	BD7-8	BD7-8_uc	BD7-8_uc
sq2060	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellulaceae_uc
sq2061	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc
sq2062	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_uc
sq2063	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halieaceae_uc
sq2064	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc
sq2065	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Vicingus
sq2066	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola
sq2067	Bacteria	Planctomycetota	OM190	OM190_uc	OM190_uc	OM190_uc
sq2068	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NS9_marine_group_uc
sq2069	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	MB11C04_marine_group
sq2070	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_I	SAR11_Clade_Ib
sq2071	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospiraceae_uc
sq2072	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia
sq2073	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium
sq2074	Bacteria	Chloroflexi	Dehalococcoidia	SAR202_clade	SAR202_clade_uc	SAR202_clade_uc
sq2075	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3
sq2076	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	LS-NOB
sq2077	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus
sq2078	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc	Marinimicrobia_SAR406_uc
sq2079	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospiraceae_uc
sq2080	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NS9_marine_group_uc
sq2081	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_I	SAR11_Clade_I_uc
sq2082	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter
sq2083	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
sq2084	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	SAR116_clade_uc
sq2085	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_II	SAR11_Clade_II_uc
sq2086	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	WCHB1-41_uc	WCHB1-41_uc
sq2087	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_Clade_II	SAR11_Clade_II_uc
sq2088	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	LS-NOB
