biome	year	month	day	hour	date	depth_CTD-onRAS	CTD-belowRAS	density_kg.m^3_CTD-onRAS	density_kg.m^3_CTD-belowRAS	strat	minimum_MLD
WSC	2017	1	16	13	2017-01-16	49	73	27.75	27.76	0.0000041	73.25
WSC	2017	1	16	14	2017-01-16	47	71	27.75	27.76	0.0000041	71.22
WSC	2017	1	16	15	2017-01-16	48	73	27.75	27.76	0.000004	73.18
WSC	2017	1	16	16	2017-01-16	48	73	27.75	27.76	0.0000039	72.61
WSC	2017	1	16	17	2017-01-16	44	69	27.75	27.76	0.0000039	69.41
WSC	2017	1	16	18	2017-01-16	42	67	27.75	27.76	0.0000038	66.98
WSC	2017	1	16	19	2017-01-16	37	63	27.75	27.76	0.0000037	62.58
WSC	2017	1	16	20	2017-01-16	34	60	27.75	27.76	0.0000036	60.47
WSC	2017	1	16	21	2017-01-16	34	58	27.75	27.76	0.0000036	58.14
WSC	2017	1	16	22	2017-01-16	33	59	27.75	27.76	0.0000035	58.91
WSC	2017	1	16	23	2017-01-16	32	59	27.75	27.76	0.0000034	58.64
WSC	2017	1	17	0	2017-01-17	33	59	27.75	27.76	0.0000034	58.82
WSC	2017	1	17	1	2017-01-17	34	59	27.75	27.76	0.0000033	59.34
WSC	2017	1	17	2	2017-01-17	34	62	27.75	27.76	0.0000033	61.99
WSC	2017	1	17	3	2017-01-17	36	61	27.75	27.76	0.0000032	60.94
WSC	2017	1	17	4	2017-01-17	37	62	27.75	27.76	0.0000031	62.28
WSC	2017	1	17	5	2017-01-17	42	65	27.75	27.76	0.0000031	64.66
WSC	2017	1	17	6	2017-01-17	37	63	27.75	27.76	0.000003	251.42
WSC	2017	1	17	7	2017-01-17	37	62	27.75	27.75	0.000003	250.95
WSC	2017	1	17	8	2017-01-17	34	60	27.75	27.75	0.0000029	249.3
WSC	2017	1	17	9	2017-01-17	31	57	27.75	27.75	0.0000029	248.75
WSC	2017	1	17	10	2017-01-17	31	56	27.75	27.75	0.0000028	249.35
WSC	2017	1	17	11	2017-01-17	30	55	27.75	27.75	0.0000028	256.51
WSC	2017	1	17	12	2017-01-17	31	55	27.75	27.75	0.0000027	261.15
WSC	2017	1	17	13	2017-01-17	30	56	27.75	27.75	0.0000027	263.54
WSC	2017	1	17	14	2017-01-17	31	57	27.75	27.75	0.0000026	265.95
WSC	2017	1	17	15	2017-01-17	34	59	27.75	27.75	0.0000026	269.34
WSC	2017	1	17	16	2017-01-17	38	63	27.75	27.75	0.0000025	63.16
WSC	2017	1	17	17	2017-01-17	40	66	27.75	27.75	0.0000025	65.99
WSC	2017	1	17	18	2017-01-17	48	73	27.75	27.75	0.0000025	73.17
WSC	2017	1	17	19	2017-01-17	67	92	27.75	27.75	0.0000024	91.5
WSC	2017	1	17	20	2017-01-17	115	138	27.75	27.75	0.0000024	412.04
WSC	2017	1	17	21	2017-01-17	131	154	27.75	27.75	0.0000023	417.81
WSC	2017	1	17	22	2017-01-17	145	168	27.75	27.75	0.0000023	407.09
WSC	2017	1	17	23	2017-01-17	144	166	27.75	27.75	0.0000023	166.04
WSC	2017	1	18	0	2017-01-18	140	163	27.75	27.75	0.0000023	162.8
WSC	2017	1	18	1	2017-01-18	121	144	27.75	27.75	0.0000022	144.13
WSC	2017	1	18	2	2017-01-18	106	130	27.75	27.75	0.0000022	129.68
WSC	2017	1	18	3	2017-01-18	93	117	27.75	27.75	0.0000022	117.16
WSC	2017	1	18	4	2017-01-18	74	98	27.75	27.75	0.0000022	98.29
WSC	2017	1	18	5	2017-01-18	61	86	27.75	27.75	0.0000021	85.65
WSC	2017	1	18	6	2017-01-18	57	82	27.75	27.75	0.0000021	81.94
WSC	2017	1	18	7	2017-01-18	54	79	27.75	27.75	0.0000021	285.11
WSC	2017	1	18	8	2017-01-18	51	76	27.75	27.75	0.0000021	285.55
WSC	2017	1	18	9	2017-01-18	50	75	27.75	27.75	0.0000021	284.69
WSC	2017	1	18	10	2017-01-18	49	74	27.75	27.75	0.0000021	281.16
WSC	2017	1	18	11	2017-01-18	48	74	27.75	27.75	0.0000021	280.81
WSC	2017	1	18	12	2017-01-18	47	72	27.75	27.75	0.0000021	284.38
WSC	2017	1	18	13	2017-01-18	50	75	27.75	27.75	0.0000021	288.14
WSC	2017	1	18	14	2017-01-18	51	77	27.75	27.75	0.0000021	284.9
WSC	2017	1	18	15	2017-01-18	55	80	27.75	27.75	0.0000021	79.79
WSC	2017	1	18	16	2017-01-18	67	92	27.75	27.75	0.000002	91.51
WSC	2017	1	18	17	2017-01-18	75	100	27.75	27.75	0.000002	99.77
WSC	2017	1	18	18	2017-01-18	80	105	27.75	27.75	0.0000021	104.61
WSC	2017	1	18	19	2017-01-18	79	104	27.75	27.75	0.0000021	103.97
WSC	2017	1	18	20	2017-01-18	67	92	27.75	27.75	0.0000021	92.25
WSC	2017	1	18	21	2017-01-18	64	89	27.75	27.75	0.0000021	89.28
WSC	2017	1	18	22	2017-01-18	60	85	27.75	27.75	0.0000021	85.05
WSC	2017	1	18	23	2017-01-18	51	77	27.75	27.75	0.0000021	76.66
WSC	2017	1	19	0	2017-01-19	50	75	27.75	27.75	0.0000021	74.85
WSC	2017	1	19	1	2017-01-19	52	77	27.75	27.75	0.0000021	77.09
WSC	2017	1	19	2	2017-01-19	53	78	27.75	27.75	0.0000021	77.92
WSC	2017	1	19	3	2017-01-19	57	82	27.75	27.75	0.0000021	82.05
WSC	2017	1	19	4	2017-01-19	63	88	27.75	27.75	0.0000021	87.7
WSC	2017	1	19	5	2017-01-19	64	89	27.75	27.75	0.0000021	88.69
WSC	2017	1	19	6	2017-01-19	50	76	27.75	27.75	0.0000021	75.73
WSC	2017	1	19	7	2017-01-19	43	69	27.75	27.75	0.0000022	304.26
WSC	2017	1	19	8	2017-01-19	49	74	27.75	27.75	0.0000022	310.78
WSC	2017	1	19	9	2017-01-19	50	76	27.75	27.75	0.0000022	310.2
WSC	2017	1	19	10	2017-01-19	52	77	27.75	27.76	0.0000022	306.02
WSC	2017	1	19	11	2017-01-19	52	78	27.75	27.76	0.0000022	299.45
WSC	2017	1	19	12	2017-01-19	51	76	27.75	27.76	0.0000022	284.9
WSC	2017	1	19	13	2017-01-19	47	72	27.75	27.76	0.0000022	281.35
WSC	2017	1	19	14	2017-01-19	50	75	27.75	27.76	0.0000023	297.66
WSC	2017	1	19	15	2017-01-19	66	90	27.75	27.76	0.0000023	90.02
WSC	2017	1	19	16	2017-01-19	82	106	27.75	27.76	0.0000023	105.62
WSC	2017	1	19	17	2017-01-19	98	122	27.75	27.76	0.0000023	121.97
WSC	2017	1	19	18	2017-01-19	105	130	27.75	27.76	0.0000023	129.58
WSC	2017	1	19	19	2017-01-19	104	128	27.75	27.76	0.0000023	128.07
WSC	2017	1	19	20	2017-01-19	109	133	27.75	27.76	0.0000023	132.52
WSC	2017	1	19	21	2017-01-19	109	132	27.75	27.76	0.0000023	131.96
WSC	2017	1	19	22	2017-01-19	109	132	27.75	27.76	0.0000023	132.14
WSC	2017	1	19	23	2017-01-19	115	138	27.75	27.76	0.0000024	138.2
WSC	2017	1	20	0	2017-01-20	119	140	27.76	27.76	0.0000024	140.2
WSC	2017	1	20	1	2017-01-20	113	135	27.76	27.76	0.0000024	135.28
WSC	2017	1	20	2	2017-01-20	105	128	27.76	27.76	0.0000024	127.51
WSC	2017	1	20	3	2017-01-20	104	127	27.76	27.76	0.0000024	126.83
WSC	2017	1	20	4	2017-01-20	105	128	27.76	27.76	0.0000024	127.59
WSC	2017	1	20	5	2017-01-20	111	133	27.76	27.76	0.0000024	133.39
WSC	2017	1	20	6	2017-01-20	119	141	27.76	27.76	0.0000024	140.86
WSC	2017	1	20	7	2017-01-20	117	139	27.76	27.76	0.0000024	139.01
WSC	2017	1	20	8	2017-01-20	118	139	27.76	27.76	0.0000024	139.41
WSC	2017	1	20	9	2017-01-20	110	132	27.76	27.76	0.0000024	132.27
WSC	2017	1	20	10	2017-01-20	91	114	27.76	27.77	0.0000024	113.55
WSC	2017	1	20	11	2017-01-20	71	95	27.76	27.77	0.0000024	95.35
WSC	2017	1	20	12	2017-01-20	54	79	27.76	27.77	0.0000024	79.25
WSC	2017	1	20	13	2017-01-20	49	73	27.76	27.77	0.0000024	73.3
WSC	2017	1	20	14	2017-01-20	40	66	27.76	27.77	0.0000024	65.71
WSC	2017	1	20	15	2017-01-20	32	58	27.76	27.77	0.0000024	265.12
WSC	2017	1	20	16	2017-01-20	42	67	27.76	27.77	0.0000023	66.71
WSC	2017	1	20	17	2017-01-20	58	82	27.76	27.77	0.0000023	81.64
WSC	2017	1	20	18	2017-01-20	84	108	27.76	27.77	0.0000023	107.72
WSC	2017	1	20	19	2017-01-20	124	147	27.76	27.77	0.0000023	146.64
WSC	2017	1	20	20	2017-01-20	128	151	27.76	27.77	0.0000023	365.1
WSC	2017	1	20	21	2017-01-20	107	132	27.76	27.77	0.0000023	348.37
WSC	2017	1	20	22	2017-01-20	99	124	27.76	27.77	0.0000023	326.91
WSC	2017	1	20	23	2017-01-20	97	121	27.76	27.77	0.0000022	326.13
WSC	2017	1	21	0	2017-01-21	86	110	27.76	27.77	0.0000022	110.17
WSC	2017	1	21	1	2017-01-21	88	112	27.76	27.77	0.0000022	112.4
WSC	2017	1	21	2	2017-01-21	93	116	27.76	27.77	0.0000022	116.2
WSC	2017	1	21	3	2017-01-21	100	123	27.76	27.77	0.0000022	123.34
WSC	2017	1	21	4	2017-01-21	103	127	27.76	27.77	0.0000021	127.15
WSC	2017	1	21	5	2017-01-21	100	125	27.76	27.77	0.0000021	124.5
WSC	2017	1	21	6	2017-01-21	98	121	27.76	27.77	0.0000021	121.09
WSC	2017	1	21	7	2017-01-21	92	117	27.76	27.77	0.0000021	117.3
WSC	2017	1	21	8	2017-01-21	86	111	27.76	27.77	0.0000021	111.21
WSC	2017	1	21	9	2017-01-21	83	108	27.76	27.77	0.000002	107.78
WSC	2017	1	21	10	2017-01-21	78	102	27.76	27.77	0.000002	335.28
WSC	2017	1	21	11	2017-01-21	70	96	27.76	27.77	0.000002	329.18
WSC	2017	1	21	12	2017-01-21	67	92	27.76	27.77	0.000002	318.2
WSC	2017	1	21	13	2017-01-21	59	85	27.76	27.77	0.0000019	309.74
WSC	2017	1	21	14	2017-01-21	60	86	27.76	27.77	0.0000019	296.18
WSC	2017	1	21	15	2017-01-21	59	84	27.76	27.77	0.0000019	289.81
WSC	2017	1	21	16	2017-01-21	58	84	27.76	27.77	0.0000018	83.75
WSC	2017	1	21	17	2017-01-21	55	80	27.76	27.77	0.0000018	80.44
WSC	2017	1	21	18	2017-01-21	56	81	27.76	27.77	0.0000018	290.37
WSC	2017	1	21	19	2017-01-21	58	83	27.76	27.77	0.0000018	301.07
WSC	2017	1	21	20	2017-01-21	59	85	27.76	27.77	0.0000017	303.52
WSC	2017	1	21	21	2017-01-21	57	82	27.76	27.76	0.0000017	300.9
WSC	2017	1	21	22	2017-01-21	53	79	27.76	27.76	0.0000017	300.32
WSC	2017	1	21	23	2017-01-21	53	78	27.76	27.76	0.0000017	292.22
WSC	2017	1	22	0	2017-01-22	52	78	27.76	27.76	0.0000016	77.62
WSC	2017	1	22	1	2017-01-22	50	75	27.76	27.76	0.0000016	282.01
WSC	2017	1	22	2	2017-01-22	45	70	27.76	27.76	0.0000016	275.46
WSC	2017	1	22	3	2017-01-22	46	72	27.76	27.76	0.0000015	274.58
WSC	2017	1	22	4	2017-01-22	43	69	27.76	27.76	0.0000015	281.24
WSC	2017	1	22	5	2017-01-22	46	71	27.76	27.76	0.0000015	285.04
WSC	2017	1	22	6	2017-01-22	44	70	27.76	27.76	0.0000015	287.87
WSC	2017	1	22	7	2017-01-22	50	75	27.76	27.76	0.0000014	290.72
WSC	2017	1	22	8	2017-01-22	54	80	27.76	27.76	0.0000014	297.18
WSC	2017	1	22	9	2017-01-22	60	85	27.76	27.76	0.0000014	308.52
WSC	2017	1	22	10	2017-01-22	70	95	27.76	27.76	0.0000014	315.42
WSC	2017	1	22	11	2017-01-22	71	97	27.76	27.76	0.0000013	320.75
WSC	2017	1	22	12	2017-01-22	69	94	27.76	27.76	0.0000013	323.87
WSC	2017	1	22	13	2017-01-22	69	94	27.76	27.76	0.0000013	321.83
WSC	2017	1	22	14	2017-01-22	75	99	27.76	27.76	0.0000013	325.02
WSC	2017	1	22	15	2017-01-22	76	101	27.76	27.76	0.0000013	325.91
WSC	2017	1	22	16	2017-01-22	78	103	27.76	27.76	0.0000012	345.6
WSC	2017	1	22	17	2017-01-22	79	103	27.76	27.76	0.0000012	342.37
WSC	2017	1	22	18	2017-01-22	86	111	27.76	27.76	0.0000012	361.41
WSC	2017	1	22	19	2017-01-22	94	119	27.76	27.76	0.0000012	377.01
WSC	2017	1	22	20	2017-01-22	93	118	27.76	27.76	0.0000012	118.06
WSC	2017	1	22	21	2017-01-22	101	125	27.76	27.76	0.0000011	125.36
WSC	2017	1	22	22	2017-01-22	115	140	27.76	27.76	0.0000011	139.61
WSC	2017	1	22	23	2017-01-22	134	158	27.76	27.76	0.0000011	157.76
WSC	2017	1	23	0	2017-01-23	144	167	27.76	27.76	0.0000011	167.14
WSC	2017	1	23	1	2017-01-23	145	169	27.76	27.76	0.0000011	168.57
WSC	2017	1	23	2	2017-01-23	130	153	27.76	27.76	0.000001	153.04
WSC	2017	1	23	3	2017-01-23	109	134	27.76	27.76	0.000001	339.85
WSC	2017	1	23	4	2017-01-23	88	113	27.76	27.76	0.000001	321.78
WSC	2017	1	23	5	2017-01-23	69	95	27.76	27.76	0.000001	298.18
WSC	2017	1	23	6	2017-01-23	59	84	27.76	27.76	0.000001	287.83
WSC	2017	1	23	7	2017-01-23	53	78	27.76	27.76	0.000001	277.27
WSC	2017	1	23	8	2017-01-23	49	74	27.76	27.76	0.000001	274.13
WSC	2017	1	23	9	2017-01-23	51	76	27.76	27.76	0.0000009	271.76
WSC	2017	1	23	10	2017-01-23	47	72	27.76	27.76	0.0000009	272.63
WSC	2017	1	23	11	2017-01-23	47	72	27.76	27.77	0.0000009	271.68
WSC	2017	1	23	12	2017-01-23	46	72	27.76	27.77	0.0000009	272.69
WSC	2017	1	23	13	2017-01-23	44	69	27.76	27.77	0.0000009	270.56
WSC	2017	1	23	14	2017-01-23	44	69	27.76	27.77	0.0000009	270.15
WSC	2017	1	23	15	2017-01-23	42	67	27.76	27.77	0.0000009	266.64
WSC	2017	1	23	16	2017-01-23	39	64	27.77	27.77	0.0000009	264.37
WSC	2017	1	23	17	2017-01-23	37	63	27.77	27.77	0.0000009	263.16
WSC	2017	1	23	18	2017-01-23	36	61	27.77	27.77	0.0000008	261.84
WSC	2017	1	23	19	2017-01-23	35	61	27.77	27.77	0.0000008	259.18
WSC	2017	1	23	20	2017-01-23	35	60	27.77	27.77	0.0000008	257.29
WSC	2017	1	23	21	2017-01-23	35	61	27.77	27.77	0.0000008	253.89
WSC	2017	1	23	22	2017-01-23	34	60	27.77	27.77	0.0000008	252.41
WSC	2017	1	23	23	2017-01-23	33	59	27.77	27.77	0.0000008	251.32
WSC	2017	1	24	0	2017-01-24	33	58	27.77	27.77	0.0000008	251.44
WSC	2017	1	24	1	2017-01-24	32	58	27.77	27.77	0.0000008	253.24
WSC	2017	1	24	2	2017-01-24	34	60	27.77	27.78	0.0000008	253.51
WSC	2017	1	24	3	2017-01-24	33	58	27.77	27.78	0.0000008	252.89
WSC	2017	1	24	4	2017-01-24	32	58	27.78	27.78	0.0000008	253.45
WSC	2017	1	24	5	2017-01-24	33	58	27.78	27.78	0.0000008	254.68
WSC	2017	1	24	6	2017-01-24	32	58	27.78	27.78	0.0000007	255.79
WSC	2017	1	24	7	2017-01-24	33	58	27.78	27.78	0.0000007	257.42
WSC	2017	1	24	8	2017-01-24	34	60	27.78	27.78	0.0000007	260.89
WSC	2017	1	24	9	2017-01-24	36	62	27.78	27.78	0.0000007	62.19
WSC	2017	1	24	10	2017-01-24	37	63	27.78	27.78	0.0000007	62.58
WSC	2017	1	24	11	2017-01-24	42	68	27.78	27.78	0.0000007	67.53
WSC	2017	1	24	12	2017-01-24	45	70	27.78	27.79	0.0000007	70.33
WSC	2017	1	24	13	2017-01-24	44	69	27.78	27.79	0.0000007	69.14
WSC	2017	1	24	14	2017-01-24	44	69	27.79	27.79	0.0000007	69.05
WSC	2017	1	24	15	2017-01-24	43	68	27.79	27.79	0.0000007	68.41
WSC	2017	1	24	16	2017-01-24	49	74	27.79	27.79	0.0000007	73.79
WSC	2017	1	24	17	2017-01-24	54	79	27.79	27.79	0.0000007	78.58
WSC	2017	1	24	18	2017-01-24	54	78	27.79	27.79	0.0000007	78.29
WSC	2017	1	24	19	2017-01-24	55	80	27.79	27.79	0.0000007	79.66
WSC	2017	1	24	20	2017-01-24	52	77	27.79	27.79	0.0000007	77.32
WSC	2017	1	24	21	2017-01-24	47	73	27.79	27.79	0.0000007	264.28
WSC	2017	1	24	22	2017-01-24	43	68	27.79	27.8	0.0000007	259.94
WSC	2017	1	24	23	2017-01-24	40	66	27.79	27.8	0.0000007	260.32
WSC	2017	1	25	0	2017-01-25	40	65	27.8	27.8	0.0000007	258.62
WSC	2017	1	25	1	2017-01-25	38	63	27.8	27.8	0.0000007	256.83
WSC	2017	1	25	2	2017-01-25	36	61	27.8	27.8	0.0000007	256.23
WSC	2017	1	25	3	2017-01-25	35	60	27.8	27.8	0.0000007	253.46
WSC	2017	1	25	4	2017-01-25	36	62	27.8	27.8	0.0000007	254.71
WSC	2017	1	25	5	2017-01-25	35	60	27.8	27.8	0.0000007	253.21
WSC	2017	1	25	6	2017-01-25	37	63	27.8	27.8	0.0000007	254.39
WSC	2017	1	25	7	2017-01-25	37	62	27.8	27.8	0.0000007	255.25
WSC	2017	1	25	8	2017-01-25	37	62	27.8	27.8	0.0000007	62.49
WSC	2017	1	25	9	2017-01-25	36	61	27.8	27.8	0.0000007	61.35
WSC	2017	1	25	10	2017-01-25	37	62	27.8	27.81	0.0000007	62.23
WSC	2017	1	25	11	2017-01-25	37	62	27.8	27.81	0.0000007	62.45
WSC	2017	1	25	12	2017-01-25	35	59	27.8	27.81	0.0000007	59.41
WSC	2017	1	25	13	2017-01-25	33	58	27.81	27.81	0.0000007	58.13
WSC	2017	1	25	14	2017-01-25	31	57	27.81	27.81	0.0000007	249.43
WSC	2017	1	25	15	2017-01-25	31	56	27.81	27.81	0.0000007	249.16
WSC	2017	1	25	16	2017-01-25	30	56	27.81	27.81	0.0000007	248.85
WSC	2017	1	25	17	2017-01-25	30	57	27.81	27.81	0.0000007	248.79
WSC	2017	1	25	18	2017-01-25	31	56	27.81	27.81	0.0000007	248.91
WSC	2017	1	25	19	2017-01-25	31	56	27.81	27.81	0.0000007	248.96
WSC	2017	1	25	20	2017-01-25	31	56	27.81	27.81	0.0000007	249.16
WSC	2017	1	25	21	2017-01-25	31	56	27.81	27.81	0.0000007	249.29
WSC	2017	1	25	22	2017-01-25	31	56	27.81	27.81	0.0000007	249.59
WSC	2017	1	25	23	2017-01-25	31	57	27.81	27.81	0.0000007	249.84
WSC	2017	1	26	0	2017-01-26	31	57	27.81	27.81	0.0000007	250.35
WSC	2017	1	26	1	2017-01-26	32	57	27.81	27.81	0.0000007	251.32
WSC	2017	1	26	2	2017-01-26	32	57	27.81	27.81	0.0000008	252.84
WSC	2017	1	26	3	2017-01-26	32	57	27.81	27.81	0.0000008	253.81
WSC	2017	1	26	4	2017-01-26	32	58	27.81	27.81	0.0000008	255.31
WSC	2017	1	26	5	2017-01-26	33	58	27.81	27.81	0.0000008	255.89
WSC	2017	1	26	6	2017-01-26	34	59	27.81	27.81	0.0000008	262.84
WSC	2017	1	26	7	2017-01-26	34	60	27.81	27.81	0.0000008	265.13
WSC	2017	1	26	8	2017-01-26	36	61	27.81	27.81	0.0000008	271.5
WSC	2017	1	26	9	2017-01-26	39	65	27.81	27.81	0.0000008	278.15
WSC	2017	1	26	10	2017-01-26	47	71	27.81	27.81	0.0000008	286.53
WSC	2017	1	26	11	2017-01-26	52	77	27.81	27.81	0.0000008	297.33
WSC	2017	1	26	12	2017-01-26	61	86	27.81	27.81	0.0000008	310.36
WSC	2017	1	26	13	2017-01-26	67	92	27.81	27.81	0.0000009	325.71
WSC	2017	1	26	14	2017-01-26	76	100	27.81	27.81	0.0000009	330.81
WSC	2017	1	26	15	2017-01-26	81	105	27.81	27.81	0.0000009	346.76
WSC	2017	1	26	16	2017-01-26	80	105	27.81	27.81	0.0000009	339.74
WSC	2017	1	26	17	2017-01-26	74	98	27.81	27.81	0.0000009	326.84
WSC	2017	1	26	18	2017-01-26	74	99	27.81	27.81	0.0000009	319.76
WSC	2017	1	26	19	2017-01-26	74	99	27.81	27.81	0.0000009	329.86
WSC	2017	1	26	20	2017-01-26	71	96	27.81	27.81	0.000001	331.7
WSC	2017	1	26	21	2017-01-26	75	100	27.81	27.81	0.000001	326.08
WSC	2017	1	26	22	2017-01-26	83	107	27.81	27.81	0.000001	323.79
WSC	2017	1	26	23	2017-01-26	83	107	27.81	27.81	0.000001	317.76
WSC	2017	1	27	0	2017-01-27	84	108	27.81	27.81	0.000001	313.9
WSC	2017	1	27	1	2017-01-27	75	100	27.81	27.81	0.000001	297.26
WSC	2017	1	27	2	2017-01-27	65	90	27.81	27.81	0.000001	289.71
WSC	2017	1	27	3	2017-01-27	60	84	27.81	27.81	0.0000011	273.16
WSC	2017	1	27	4	2017-01-27	50	76	27.8	27.81	0.0000011	261.73
WSC	2017	1	27	5	2017-01-27	44	69	27.8	27.81	0.0000011	255.76
WSC	2017	1	27	6	2017-01-27	40	66	27.8	27.81	0.0000011	252.1
WSC	2017	1	27	7	2017-01-27	37	63	27.8	27.81	0.0000011	251.02
WSC	2017	1	27	8	2017-01-27	33	59	27.8	27.81	0.0000011	249.87
WSC	2017	1	27	9	2017-01-27	33	59	27.8	27.81	0.0000011	250.1
WSC	2017	1	27	10	2017-01-27	32	58	27.8	27.81	0.0000012	250.26
WSC	2017	1	27	11	2017-01-27	33	59	27.8	27.81	0.0000012	250.86
WSC	2017	1	27	12	2017-01-27	33	59	27.8	27.81	0.0000012	252.8
WSC	2017	1	27	13	2017-01-27	34	60	27.8	27.8	0.0000012	253.73
WSC	2017	1	27	14	2017-01-27	33	59	27.8	27.8	0.0000012	258.17
WSC	2017	1	27	15	2017-01-27	33	59	27.8	27.8	0.0000012	258.69
WSC	2017	1	27	16	2017-01-27	32	58	27.8	27.8	0.0000013	260.65
WSC	2017	1	27	17	2017-01-27	32	57	27.8	27.8	0.0000013	261.32
WSC	2017	1	27	18	2017-01-27	32	58	27.8	27.8	0.0000013	263.34
WSC	2017	1	27	19	2017-01-27	32	58	27.8	27.8	0.0000013	269.03
WSC	2017	1	27	20	2017-01-27	33	59	27.8	27.8	0.0000013	273.56
WSC	2017	1	27	21	2017-01-27	35	60	27.8	27.8	0.0000013	282.02
WSC	2017	1	27	22	2017-01-27	37	62	27.8	27.8	0.0000013	274.96
WSC	2017	1	27	23	2017-01-27	41	66	27.8	27.8	0.0000013	278.55
WSC	2017	1	28	0	2017-01-28	44	69	27.8	27.8	0.0000014	275.78
WSC	2017	1	28	1	2017-01-28	47	72	27.8	27.8	0.0000014	266.53
WSC	2017	1	28	2	2017-01-28	49	74	27.8	27.8	0.0000014	255.63
WSC	2017	1	28	3	2017-01-28	38	64	27.8	27.8	0.0000014	252.2
WSC	2017	1	28	4	2017-01-28	32	58	27.8	27.8	0.0000014	258.91
WSC	2017	1	28	5	2017-01-28	32	58	27.8	27.8	0.0000014	262.8
WSC	2017	1	28	6	2017-01-28	34	59	27.8	27.8	0.0000014	59.44
WSC	2017	1	28	7	2017-01-28	34	59	27.8	27.8	0.0000014	59.03
WSC	2017	1	28	8	2017-01-28	34	60	27.8	27.8	0.0000014	59.82
WSC	2017	1	28	9	2017-01-28	35	60	27.8	27.8	0.0000014	59.79
WSC	2017	1	28	10	2017-01-28	37	62	27.8	27.8	0.0000014	62.3
WSC	2017	1	28	11	2017-01-28	41	65	27.8	27.8	0.0000014	65.48
WSC	2017	1	28	12	2017-01-28	43	68	27.8	27.8	0.0000015	67.88
WSC	2017	1	28	13	2017-01-28	44	69	27.8	27.8	0.0000015	69.25
WSC	2017	1	28	14	2017-01-28	41	67	27.8	27.8	0.0000015	66.67
WSC	2017	1	28	15	2017-01-28	40	65	27.8	27.8	0.0000015	64.76
WSC	2017	1	28	16	2017-01-28	39	64	27.8	27.8	0.0000015	63.81
WSC	2017	1	28	17	2017-01-28	38	62	27.8	27.8	0.0000015	62.37
WSC	2017	1	28	18	2017-01-28	38	63	27.8	27.8	0.0000015	62.7
WSC	2017	1	28	19	2017-01-28	36	61	27.8	27.8	0.0000015	60.76
WSC	2017	1	28	20	2017-01-28	35	61	27.8	27.8	0.0000015	255.35
WSC	2017	1	28	21	2017-01-28	36	61	27.8	27.8	0.0000015	258.11
WSC	2017	1	28	22	2017-01-28	36	61	27.8	27.8	0.0000014	60.78
WSC	2017	1	28	23	2017-01-28	34	60	27.8	27.8	0.0000014	269.66
WSC	2017	1	29	0	2017-01-29	34	59	27.8	27.8	0.0000014	276.76
WSC	2017	1	29	1	2017-01-29	34	60	27.8	27.8	0.0000014	282.6
WSC	2017	1	29	2	2017-01-29	36	61	27.8	27.8	0.0000014	287.31
WSC	2017	1	29	3	2017-01-29	37	62	27.8	27.8	0.0000014	62.28
WSC	2017	1	29	4	2017-01-29	37	62	27.8	27.8	0.0000014	62.22
WSC	2017	1	29	5	2017-01-29	35	61	27.8	27.81	0.0000014	60.67
WSC	2017	1	29	6	2017-01-29	33	59	27.8	27.81	0.0000014	58.69
WSC	2017	1	29	7	2017-01-29	33	59	27.8	27.81	0.0000014	58.69
WSC	2017	1	29	8	2017-01-29	33	58	27.8	27.81	0.0000014	58.19
WSC	2017	1	29	9	2017-01-29	32	58	27.8	27.81	0.0000014	58.13
WSC	2017	1	29	10	2017-01-29	32	58	27.8	27.81	0.0000013	58.1
WSC	2017	1	29	11	2017-01-29	32	58	27.8	27.81	0.0000013	57.84
WSC	2017	1	29	12	2017-01-29	33	58	27.8	27.81	0.0000013	57.97
WSC	2017	1	29	13	2017-01-29	33	58	27.8	27.81	0.0000013	58.36
WSC	2017	1	29	14	2017-01-29	33	59	27.8	27.81	0.0000013	58.69
WSC	2017	1	29	15	2017-01-29	32	58	27.8	27.81	0.0000013	57.97
WSC	2017	1	29	16	2017-01-29	33	59	27.8	27.81	0.0000013	58.58
WSC	2017	1	29	17	2017-01-29	33	59	27.81	27.81	0.0000012	264.81
WSC	2017	1	29	18	2017-01-29	34	59	27.81	27.81	0.0000012	256.82
WSC	2017	1	29	19	2017-01-29	32	57	27.81	27.81	0.0000012	251.31
WSC	2017	1	29	20	2017-01-29	32	58	27.81	27.81	0.0000012	250.73
WSC	2017	1	29	21	2017-01-29	31	57	27.81	27.81	0.0000012	249.86
WSC	2017	1	29	22	2017-01-29	32	58	27.81	27.81	0.0000012	250.34
WSC	2017	1	29	23	2017-01-29	32	58	27.81	27.81	0.0000012	250.83
WSC	2017	1	30	0	2017-01-30	33	59	27.81	27.81	0.0000011	252.28
WSC	2017	1	30	1	2017-01-30	35	61	27.81	27.81	0.0000011	253.19
WSC	2017	1	30	2	2017-01-30	34	60	27.81	27.81	0.0000011	254.18
WSC	2017	1	30	3	2017-01-30	32	58	27.81	27.81	0.0000011	253.64
WSC	2017	1	30	4	2017-01-30	32	58	27.81	27.81	0.0000011	253.35
WSC	2017	1	30	5	2017-01-30	31	56	27.81	27.81	0.0000011	251.45
WSC	2017	1	30	6	2017-01-30	30	56	27.81	27.81	0.0000011	249.88
WSC	2017	1	30	7	2017-01-30	30	56	27.81	27.81	0.000001	249.24
